Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,0684830493,9780684830490,0,3.75,Scribner,Hardcover,132,1996,1952,,11/29/11,,,read,,,,1,,,0,,,,,
24178,Charlotte's Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells",0064410935,9780064410939,0,4.16,HarperCollinsPublishers,Paperback,184,2001,1952,,11/29/11,,,read,,,,1,,,0,,,,,
174834,The Cost of Discipleship,Dietrich Bonhoeffer,"Bonhoeffer, Dietrich",,0684815001,9780684815008,0,4.32,Touchstone,Paperback,320,1995,1937,,11/3/11,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
251688,Breakfast at Tiffany's,Truman Capote,"Capote, Truman",,0679745653,9780679745655,0,3.9,Vintage Books,Paperback,142,1993,1958,,11/3/11,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
18131,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,0440498058,9780440498056,0,4.02,Yearling Books,Paperback,211,1973,1962,,10/19/11,,,read,,,,1,,,0,,,,,
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,0440227534,9780440227533,5,4.12,Laurel Leaf,Mass Market Paperback,137,1998,1989,,10/13/11,,,read,,,,1,,,0,,,,,
9246739,When Hitler Stole Pink Rabbit,Judith Kerr,"Kerr, Judith",,1440674469,9781440674464,4,3.93,Puffin Books,ebook,192,1997,1971,,10/12/11,,,read,,,,1,,,0,,,,,
7967,"Speaker for the Dead (Ender's Saga, #2)",Orson Scott Card,"Card, Orson Scott",,0812550757,9780812550757,5,4.05,Tor Books,Paperback,382,1994,1986,,10/6/11,owned,owned (#49),read,,,,1,,,0,,,,,
8648,"Xenocide (Ender's Saga, #3)",Orson Scott Card,"Card, Orson Scott",Piotr W. Cholewa,0312861877,9780312861872,5,3.78,Tor Books,Mass Market Paperback,592,1996,1991,,10/6/11,owned,owned (#50),read,,,,1,,,0,,,,,
9534,"Shadow of the Hegemon (The Shadow Series, #2)",Orson Scott Card,"Card, Orson Scott",,0812565959,9780812565959,5,3.94,Tor Books,Mass Market Paperback,451,2001,2000,,10/6/11,owned,owned (#51),read,,,,1,,,0,,,,,
8647,"Shadow of the Giant (Ender's Shadow, #4)",Orson Scott Card,"Card, Orson Scott",,1841492051,9781841492056,5,3.99,,Hardcover,388,2005,2005,,10/6/11,owned,owned (#45),read,,,,1,,,0,,,,,
9592,Mother Night,Kurt Vonnegut,"Vonnegut, Kurt",,0385334141,9780385334143,4,4.21,Dial Press,Paperback,282,1999,1961,,10/6/11,,,read,,,,1,,,0,,,,,
4980,Breakfast of Champions,Kurt Vonnegut,"Vonnegut, Kurt",,0385334206,9780385334204,5,4.08,Dell Publishing,Paperback,303,1999,1973,,10/6/11,owned,owned (#46),read,,,,1,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut,"Vonnegut, Kurt",,0385333846,9780385333849,5,4.06,Dial Press,Paperback,275,1999,1969,,10/6/11,,,read,,,,1,,,0,,,,,
9597,Player Piano,Kurt Vonnegut,"Vonnegut, Kurt",,0385333781,9780385333788,5,3.86,Dial Press,Paperback,341,2006,1952,,10/6/11,owned,owned (#44),read,,,,1,,,0,,,,,
135479,Cat's Cradle,Kurt Vonnegut,"Vonnegut, Kurt",,0140285601,9780140285604,5,4.17,Penguin,Paperback,306,1999,1963,,10/6/11,,,read,,,,1,,,0,,,,,
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,0553588486,9780553588484,5,4.45,Bantam,Mass Market Paperback,848,2005,1996,,10/6/11,,,read,,,,1,,,0,,,,,
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,0553381695,9780553381696,5,4.41,Bantam,Paperback,761,2002,1998,,10/6/11,,,read,,,,1,,,0,,,,,
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,055357342X,9780553573428,5,4.54,Bantam,Mass Market Paperback,1177,2003,2000,,10/6/11,,,read,,,,1,,,0,,,,,
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,055358202X,9780553582024,5,4.12,Bantam Books,Mass Market Paperback,1061,2011,2005,,10/6/11,,,read,,,,1,,,0,,,,,
201341,"Mossflower (Redwall, #2)",Brian Jacques,"Jacques, Brian",,0441005764,9780441005765,5,4.1,ACE Books,Mass Market Paperback,373,1998,1988,,10/6/11,,,read,,,,1,,,0,,,,,
7996,"Redwall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,1862301387,9781862301382,5,4.12,Red Fox,Paperback,352,2006,1986,,10/6/11,,,read,,,,1,,,0,,,,,
201345,"Martin the Warrior (Redwall, #6)",Brian Jacques,"Jacques, Brian",,0441001866,9780441001866,5,4.13,Ace,Mass Market Paperback,376,1999,1993,,10/6/11,,,read,,,,1,,,0,,,,,
7993,"Mariel of Redwall (Redwall, #4)",Brian Jacques,"Jacques, Brian",Gary Chalk,0142302392,9780142302392,5,3.97,Firebird,Paperback,400,2003,1991,,10/6/11,,,read,,,,1,,,0,,,,,
7981,"The Long Patrol (Redwall, #10)",Brian Jacques,"Jacques, Brian",Allan Curless,0142402451,9780142402450,5,4.11,Firebird,Paperback,368,2004,1997,,10/6/11,,,read,,,,1,,,0,,,,,
5907,The Hobbit,J.R.R. Tolkien,"Tolkien, J.R.R.",,0618260307,9780618260300,4,4.26,Houghton Mifflin,Paperback,366,2002,1937,,10/6/11,,,read,,,,1,,,0,,,,,
47624,"Lirael (Abhorsen, #2)",Garth Nix,"Nix, Garth",,0060590165,9780060590161,5,4.29,Eos,Paperback,464,2015,2001,,10/6/11,,,read,,,,1,,,0,,,,,
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,0064471837,9780064471831,5,4.17,Harper Collins,Mass Market Paperback,491,1996,1995,,10/6/11,,,read,,,,1,,,0,,,,,
334643,"Abhorsen (Abhorsen, #3)",Garth Nix,"Nix, Garth",,0060278250,9780060278250,5,4.29,HarperTeen,Hardcover,358,2003,2003,,10/6/11,,,read,,,,1,,,0,,,,,
822,"The Confusion (The Baroque Cycle, #2)",Neal Stephenson,"Stephenson, Neal",,0060733357,9780060733353,4,4.25,William Morrow Paperbacks,Paperback,815,2005,2004,,10/6/11,,,read,,,,1,,,0,,,,,
33333,Searching for God Knows What,Donald Miller,"Miller, Donald",,0785263713,9780785263715,5,3.92,Thomas Nelson,Paperback,246,2004,2000,,10/6/11,owned,owned (#29),read,,,,1,,,0,,,,,
59956,To Own a Dragon: Reflections on Growing Up Without a Father,Donald Miller,"Miller, Donald",,1576837319,9781576837313,4,3.97,NavPress Publishing Group,Paperback,200,2006,2006,,10/6/11,owned,owned (#30),read,,,,1,,,0,,,,,
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,0060764899,9780060764890,4,4.2,HarperCollins Publishers,Paperback,206,2005,1950,,10/6/11,,,read,,,,1,,,0,,,,,
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",C.S. Lewis,"Lewis, C.S.",,0060764902,9780060764906,4,4.02,HarperCollins Publishers,Paperback,221,2005,1955,,10/6/11,,,read,,,,1,,,0,,,,,
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,000720230X,9780007202300,4,3.97,HarperCollins Publishers,Hardcover,240,2005,1951,,10/6/11,,,read,,,,1,,,0,,,,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,006112527X,9780061125270,4,4.09,HarperCollins,Hardcover,248,2006,1952,,10/6/11,,,read,,,,1,,,0,,,,,
84119,"The Horse and His Boy (Chronicles of Narnia, #5)",C.S. Lewis,"Lewis, C.S.",,0439861365,9780439861366,4,3.91,Scholastic Inc,Paperback,224,1995,1954,,10/6/11,,,read,,,,1,,,0,,,,,
84369,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,"Lewis, C.S.",,0007202326,9780007202324,4,4.03,HarperCollins Publishers,Paperback,224,2005,1956,,10/6/11,,,read,,,,1,,,0,,,,,
65641,"The Silver Chair (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,0064405044,9780064405041,4,3.96,HarperCollins,Paperback,243,2008,1953,,10/6/11,,,read,,,,1,,,0,,,,,
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,0060853980,9780060853983,5,4.25,William Morrow,Mass Market Paperback,412,2006,1990,,10/6/11,"favorites, owned","favorites (#26), owned (#54)",read,,,,1,,,0,,,,,
156534,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man, #1)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, JosÃ© MarzÃ¡n Jr.",1563899809,9781563899805,5,4.1,Vertigo,Paperback,130,2003,2002,,10/6/11,,,read,,,,1,,,0,,,,,
332631,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, JosÃ© MarzÃ¡n Jr.",1401200761,9781401200763,5,4.23,Vertigo,Paperback,128,2003,2003,,10/6/11,,,read,,,,1,,,0,,,,,
184040,"Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran Parlov, JosÃ© MarzÃ¡n Jr.",1401202322,9781401202323,5,4.25,Vertigo,Paperback,144,2004,2004,,10/6/11,,,read,,,,1,,,0,,,,,
156530,"Y: The Last Man, Vol. 3: One Small Step (Y: The Last Man, #3)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, JosÃ© MarzÃ¡n Jr., Paul Chadwick",1401202012,9781401202019,5,4.22,Vertigo,Paperback,168,2004,2004,,10/6/11,,,read,,,,1,,,0,,,,,
156532,"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran SudÅ_uka, JosÃ© MarzÃ¡n Jr.",1401213510,9781401213510,5,4.27,Vertigo,Paperback,144,2007,2007,,10/6/11,,,read,,,,1,,,0,,,,,
156533,"Y: The Last Man, Vol. 5: Ring of Truth (Y: The Last Man, #5)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, JosÃ© MarzÃ¡n Jr.",1401204872,9781401204877,5,4.27,Vertigo,Paperback,192,2005,2004,,10/6/11,,,read,,,,1,,,0,,,,,
156529,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran SudÅ_uka, JosÃ© MarzÃ¡n Jr.",1401205011,9781401205010,5,4.2,Vertigo,Paperback,128,2005,2005,,10/6/11,,,read,,,,1,,,0,,,,,
79426,"Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran SudÅ_uka, JosÃ© MarzÃ¡n Jr.",1401210090,9781401210090,5,4.23,Vertigo,Paperback,144,2006,2006,,10/6/11,,,read,,,,1,,,0,,,,,
79422,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Goran SudÅ_uka, JosÃ© MarzÃ¡n Jr.",1401210104,9781401210106,5,4.22,Vertigo,Paperback,144,2006,2006,,10/6/11,,,read,,,,1,,,0,,,,,
2202230,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, JosÃ© MarzÃ¡n Jr.",140121813X,9781401218133,5,4.34,Vertigo,Paperback,168,2008,2008,,10/6/11,,,read,,,,1,,,0,,,,,
6900,Tuesdays with Morrie,Mitch Albom,"Albom, Mitch",Saulius Dagys,0751529818,9780751529814,5,4.08,Warner,Paperback,210,2000,1997,,10/6/11,,,read,,,,1,,,0,,,,,
10365,Where the Red Fern Grows,Wilson Rawls,"Rawls, Wilson",,0375806814,9780375806810,5,4.05,Yearling,Mass Market Paperback,272,2000,1961,,10/6/11,,,read,,,,1,,,0,,,,,
2657,"To Kill a Mockingbird (To Kill a Mockingbird, #1)",Harper Lee,"Lee, Harper",,0061120081,9780061120084,4,4.27,Harper Perennial Modern Classics,Paperback,324,2006,1960,,10/6/11,,,read,,,,1,,,0,,,,,
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,0156030306,9780156030304,4,4.09,Mariner Books,Paperback,311,2005,1966,,10/6/11,,,read,,,,1,,,0,,,,,
5148,A Separate Peace,John Knowles,"Knowles, John",Nihal GÃ¶kÃ§e,0743253973,9780743253970,4,3.56,Scribner,Paperback,204,2003,1959,,10/6/11,,,read,,,,1,,,0,,,,,
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,0375751513,9780375751516,5,4.06,Random House: Modern Library,Paperback,367,2004,1890,,10/6/11,,,read,,,,1,,,0,,,,,
76620,"Watership Down (Watership Down, #1)",Richard  Adams,"Adams, Richard",,038039586X,9780380395866,5,4.06,Avon Books,Mass Market Paperback,478,1975,1972,,10/6/11,,,read,,,,1,,,0,,,,,
11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",Douglas Adams,"Adams, Douglas",,0345391802,9780345391803,5,4.21,Del Rey Books,Mass Market Paperback,216,2017,1979,,10/6/11,owned,owned (#24),read,,,,1,,,0,,,,,
8698,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,"Adams, Douglas",,0330491237,9780330491235,5,4.09,Picador USA,Paperback,167,2002,1984,,10/6/11,owned,owned (#25),read,,,,1,,,0,,,,,
8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",Douglas Adams,"Adams, Douglas",,0345418905,9780345418906,5,4.2,Del Rey,Paperback,224,2005,1982,,10/6/11,owned,owned (#26),read,,,,1,,,0,,,,,
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,,,5,4.22,Del Rey,Paperback,250,2005,1980,,10/6/11,owned,owned (#27),read,,,,1,,,0,,,,,
32261,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin",0141439599,9780141439594,3,3.78,Penguin Classics,Paperback,518,2003,1891,,10/6/11,,,read,,,,1,,,0,,,,,
1420,Hamlet,William Shakespeare,"Shakespeare, William","Rex Gibson, Richard Andrews",0521618746,9780521618748,4,4.01,Cambridge University Press,Paperback,289,2005,1603,,10/6/11,,,read,,,,1,,,0,,,,,
13006,Julius Caesar,William Shakespeare,"Shakespeare, William","Roma Gill, ÙÅØ±Ù†Ú¯ÛŒØ_ Ø´Ø§Ø¯Ù…Ø§Ù†",0198320272,9780198320272,4,3.66,"Oxford University Press, USA",Paperback,128,2002,1599,,10/6/11,,,read,,,,1,,,0,,,,,
8852,Macbeth,William Shakespeare,"Shakespeare, William","Antoni Cimolino, Shelagh O'Brien",0743477103,9780743477109,4,3.89,Simon  Schuster,Mass Market Paperback,349,2003,1606,,10/6/11,,,read,,,,1,,,0,,,,,
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,0452287065,9780452287068,4,4,Plume,Paperback,216,2005,1970,,10/6/11,,,read,,,,1,,,0,,,,,
11334,Song of Solomon,Toni Morrison,"Morrison, Toni",,140003342X,9781400033423,4,4.03,Vintage,Paperback,337,2004,1977,,10/6/11,,,read,,,,1,,,0,,,,,
10441,The Memory Keeper's Daughter,Kim Edwards,"Edwards, Kim",,0143037145,9780143037149,4,3.65,Penguin Books,Paperback,401,2006,2005,,10/6/11,,,read,,,,1,,,0,,,,,
207153,"Shiloh (Shiloh, #1)",Phyllis Reynolds Naylor,"Naylor, Phyllis Reynolds",,0689862229,9780689862229,4,3.92,Aladdin Paperbacks,Paperback,145,2003,1991,,10/6/11,,,read,,,,1,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,0060929871,9780060929879,5,3.98,HarperPerennial / Perennial Classics,Paperback,288,1998,1932,,10/6/11,,,read,,,,1,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,0307347974,9780307347978,4,3.98,DeBolsillo,Mass Market Paperback,175,2004,1953,,10/6/11,,,read,,,,1,,,0,,,,,
11762,White Noise,Don DeLillo,"DeLillo, Don",,0140283307,9780140283303,4,3.86,Penguin Books,Paperback,320,1999,1984,,10/6/11,,,read,,,,1,,,0,,,,,
4473,A Prayer for Owen Meany,John Irving,"Irving, John",,0552135399,9780552135399,5,4.23,Black Swan,Paperback,637,1990,1989,,10/6/11,,,read,,,,1,,,0,,,,,
24731,The Tortilla Curtain,T.C. Boyle,"Boyle, T.C.",,014023828X,9780140238280,4,3.65,Penguin Books,Paperback,355,1995,1995,,10/6/11,,,read,,,,1,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,0307277674,9780307277671,5,3.81,Anchor,Paperback,481,2006,2003,,10/6/11,,,read,,,,1,,,0,,,,,
960,"Angels & Demons  (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,1416524797,9781416524793,5,3.87,Pocket Books,Mass Market Paperback,736,2006,2000,,10/6/11,,,read,,,,1,,,0,,,,,
976,Deception Point,Dan Brown,"Brown, Dan",,0671027387,9780671027384,4,3.69,Pocket Books,Paperback,556,2002,2002,,10/6/11,,,read,,,,1,,,0,,,,,
11125,Digital Fortress,Dan Brown,"Brown, Dan",,0552151696,9780552151696,4,3.62,Corgi books,Paperback,510,2004,1998,,10/6/11,,,read,,,,1,,,0,,,,,
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,0375826696,9780375826696,4,3.87,Alfred A. Knopf Books for Young Readers,Paperback,503,2005,2002,,10/6/11,,,read,,,,1,,,0,,,,,
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,0375826726,9780375826726,4,4.04,Alfred A. Knopf,Hardcover,748,2008,2008,,10/6/11,,,read,,,,1,,,0,,,,,
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",,0375840400,9780375840401,3,3.97,Knopf Books for Young Readers,Paperback,704,2007,2005,,10/6/11,,,read,,,,1,,,0,,,,,
7869,"The Bourne Identity (Jason Bourne, #1)",Robert Ludlum,"Ludlum, Robert",,0752864327,9780752864327,5,4,Orion,Paperback,566,2005,1980,,10/6/11,,,read,,,,1,,,0,,,,,
15769,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,"Ludlum, Robert",,0752863886,9780752863887,5,4.11,Orion,Mass Market Paperback,688,2004,1986,,10/6/11,,,read,,,,1,,,0,,,,,
31259,"The Bourne Ultimatum (Jason Bourne, #3)",Robert Ludlum,"Ludlum, Robert",,0752858491,9780752858494,5,4.05,Orion,Mass Market Paperback,725,2004,1990,,10/6/11,,,read,,,,1,,,0,,,,,
7667,Airframe,Michael Crichton,"Crichton, Michael",,0099556316,9780099556312,4,3.68,Arrow Books,Paperback,431,1997,1996,,10/6/11,,,read,,,,1,,,0,,,,,
43545,The Once and Future King (The Once and Future King #1-4),T.H. White,"White, T.H.",,0441627404,9780441627400,5,4.08,Ace,Mass Market Paperback,639,1987,1958,,10/6/11,,,read,,,,1,,,0,,,,,
31456,The Twits,Roald Dahl,"Dahl, Roald",Quentin Blake,0141318309,9780141318301,4,3.95,Puffin Books,Paperback,96,2004,1980,,10/6/11,,,read,,,,1,,,0,,,,,
6693,Fantastic Mr. Fox,Roald Dahl,"Dahl, Roald",Quentin Blake,0375822070,9780375822070,5,4.04,Knopf Books for Young Readers,Hardcover,96,2002,1970,,10/6/11,,,read,,,,1,,,0,,,,,
1179407,Kate's Secret Plan (Treasured Horses Collection),Susan Saunders,"Saunders, Susan",,0590316583,9780590316583,5,3.83,Scholastic,Paperback,121,1998,1998,,10/6/11,,,read,,,,1,,,0,,,,,
310146,The True Confessions of Charlotte Doyle,Avi,"Avi, Avi",,0380714752,9780380714759,4,3.82,HarperCollins,Mass Market Paperback,278,2003,1990,,10/6/11,,,read,,,,1,,,0,,,,,
24300,"Poppy (Tales of Dimwood Forest, #1)",Avi,"Avi, Avi",,0689837186,9780689837180,4,3.94,Scholastic,Unknown Binding,163,2005,1995,,10/6/11,,,read,,,,1,,,0,,,,,
661378,"Poppy and Rye (Dimwood Forest, #2)",Avi,"Avi, Avi",Brian Floca,0380797178,9780380797172,4,3.9,HarperCollins,Paperback,240,2006,1997,,10/6/11,,,read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,0312330871,9780312330873,4,4.25,St. Martin's Press,Paperback,264,2004,1939,,10/6/11,,,read,,,,1,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,0060256656,9780060256654,5,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,10/6/11,,,read,,,,1,,,0,,,,,
2623,Great Expectations,Charles Dickens,"Dickens, Charles",Marisa Sestino,0192833596,9780192833594,2,3.76,Oxford University Press,Paperback,505,1998,1860,,10/6/11,,,read,,,,1,,,0,,,,,
4138,Naked,David Sedaris,"Sedaris, David",,0316777730,9780316777735,5,4.09,Back Bay Books,Paperback,304,1998,1997,,10/6/11,,,read,,,,1,,,0,,,,,
10176,Dress Your Family in Corduroy and Denim,David Sedaris,"Sedaris, David",,0965904830,9780965904834,4,4.09,Little Brown & Co.,Paperback,272,2004,2004,,10/6/11,,,read,,,,1,,,0,,,,,
37793,A Doll's House,Henrik Ibsen,"Ibsen, Henrik",Michael   Meyer,1406914835,9781406914832,4,3.7,Hard Press,Paperback,122,2007,1879,,10/6/11,,,read,,,,1,,,0,,,,,
1554,"Oedipus Rex  (The Theban Plays, #1)",Sophocles,"Sophocles, Sophocles",J.E. Thomas,1580495931,9781580495936,4,3.68,Prestwick House - (Literary Touchstone Classic),Paperback,75,2006,-450,,10/6/11,,,read,,,,1,,,0,,,,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle",0141439475,9780141439471,4,3.77,Penguin,Paperback,273,2003,1818,,10/6/11,,,read,,,,1,,,0,,,,,
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Mervyn Peake, Dan Chaon",0451528956,9780451528957,4,3.8,Signet Classics,Paperback,144,2003,1886,,10/6/11,,,read,,,,1,,,0,,,,,
1617,"Night (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie",Marion Wiesel,0374500010,9780374500016,5,4.31,Hill & Wang,Paperback,120,2006,1958,,10/9/11,,,read,,,,1,,,0,,,,,
21787,The Princess Bride,William Goldman,"Goldman, William",,0345418263,9780345418265,4,4.25,Ballantine Books (Ballantine Reader's Circle),Paperback,398,2003,1973,,10/10/11,,,read,,,,1,,,0,,,,,
106134,"Bone, Vol, 1: Out from Boneville (Bone, #1)",Jeff Smith,"Smith, Jeff",Steve Hamaker,0439706408,9780439706407,4,4.16,Graphix,Paperback,138,2005,1991,,10/10/11,,,read,,,,1,,,0,,,,,
106124,"Bone, Vol. 4: The Dragonslayer (Bone, #4)",Jeff Smith,"Smith, Jeff",Steve Hamaker,0439706378,9780439706377,4,4.33,Graphix,Paperback,168,2006,1997,,10/10/11,,,read,,,,1,,,0,,,,,
106126,"Bone, Vol. 2: The Great Cow Race (Bone, #2)",Jeff Smith,"Smith, Jeff",Steve Hamaker,0439706394,9780439706391,4,4.26,Graphix,Paperback,132,2005,1994,,10/10/11,,,read,,,,1,,,0,,,,,
106125,"Bone, Vol. 3: Eyes of the Storm (Bone, #3)",Jeff Smith,"Smith, Jeff",Steve Hamaker,0439706386,9780439706384,4,4.31,Graphix,Paperback,174,2006,1995,,10/10/11,,,read,,,,1,,,0,,,,,
106130,"Bone, Vol. 6: Old Man's Cave (Bone, #6)",Jeff Smith,"Smith, Jeff",,1888963050,9781888963052,4,4.35,Cartoon Books,Paperback,128,1999,1999,,10/10/11,,,read,,,,1,,,0,,,,,
142309,"Bone, Vol. 7: Ghost Circles (Bone, #7)",Jeff Smith,"Smith, Jeff",,1888963093,9781888963090,4,4.35,Cartoon Books,Paperback,184,2008,2001,,10/10/11,,,read,,,,1,,,0,,,,,
286131,"Bone, Vol. 9: Crown of Horns (Bone #9)",Jeff Smith,"Smith, Jeff",,1888963166,9781888963168,4,4.46,Cartoon Books,Paperback,232,2004,2004,,10/10/11,,,read,,,,1,,,0,,,,,
286130,"Bone, Vol. 8: Treasure Hunters (Bone, #8)",Jeff Smith,"Smith, Jeff",,1888963131,9781888963137,4,4.34,Cartoon Books,Paperback,144,2002,2002,,10/10/11,,,read,,,,1,,,0,,,,,
92144,"Bone, Vol. 5: Rock Jaw Master of the Eastern Border (Bone, #5)",Jeff Smith,"Smith, Jeff",Steve Hamaker,043970636X,9780439706360,4,4.29,Graphix,Paperback,116,2007,1998,,10/10/11,,,read,,,,1,,,0,,,,,
286133,Art of Bone,Jeff Smith,"Smith, Jeff",,1593074417,9781593074418,4,4.28,Dark Horse Books,Paperback,199,2007,2007,,10/10/11,,,read,,,,1,,,0,,,,,
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,"Preston, Richard",,0385495226,9780385495226,4,4.11,Anchor Books,Paperback,352,1999,1994,,10/10/11,,,read,,,,1,,,0,,,,,
48757,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,1405204265,9781405204262,4,4.01,Egmont Books,Paperback,176,2003,1982,,10/10/11,,,read,,,,1,,,0,,,,,
2696,The Canterbury Tales,Geoffrey Chaucer,"Chaucer, Geoffrey",Nevill Coghill,0140424385,9780140424386,3,3.49,Penguin Classics,Paperback,504,2003,1390,,10/6/11,read-some,read-some (#1),read-some,,,,0,,,0,,,,,
733154,The Portable Coleridge,Samuel Taylor Coleridge,"Coleridge, Samuel Taylor",Ivor A. Richards,014015048X,9780140150483,0,4.06,Penguin Books Ltd,Paperback,630,1977,1950,,10/12/11,"to-read, owned","to-read (#21), owned (#52)",to-read,,,,0,,,0,,,,,
135917,Donkey Gospel,Tony Hoagland,"Hoagland, Tony",,1555972683,9781555972684,0,4.13,Graywolf Press,Paperback,80,1998,1998,,10/12/11,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
845421,Felt: Poems,Alice Fulton,"Fulton, Alice",,039332236X,9780393322361,0,4.21,W. W. Norton  Company,Paperback,104,2002,2001,,10/11/11,to-finish,to-finish (#8),to-finish,,,,0,,,0,,,,,
11149,The Screwtape Letters,C.S. Lewis,"Lewis, C.S.",,0060652896,9780060652890,5,4.21,HarperCollins,Hardcover,224,2001,1942,,10/6/11,favorites,favorites (#20),read,,,,1,,,0,,,,,
402045,"The Mists of Avalon (Avalon, #1)",Marion Zimmer Bradley,"Bradley, Marion Zimmer",,0345350499,9780345350497,5,4.12,Ballantine Books,Paperback,884,1984,1982,,10/6/11,favorites,favorites (#17),read,,,,1,,,0,,,,,
